filepath,filename,class,label
data/raw/NEU-CLS/inclusion/inclusion_76.jpg,inclusion_76.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_274.jpg,patches_274.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_5.jpg,rolled-in_scale_5.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_258.jpg,pitted_surface_258.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_119.jpg,patches_119.jpg,patches,2
data/raw/NEU-CLS/patches/patches_21.jpg,patches_21.jpg,patches,2
data/raw/NEU-CLS/patches/patches_71.jpg,patches_71.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_198.jpg,crazing_198.jpg,crazing,0
data/raw/NEU-CLS/pitted_surface/pitted_surface_151.jpg,pitted_surface_151.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_113.jpg,scratches_113.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_231.jpg,pitted_surface_231.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_146.jpg,inclusion_146.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_263.jpg,scratches_263.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_90.jpg,scratches_90.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_270.jpg,scratches_270.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_121.jpg,rolled-in_scale_121.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_297.jpg,crazing_297.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_225.jpg,inclusion_225.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_279.jpg,inclusion_279.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_38.jpg,pitted_surface_38.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_153.jpg,rolled-in_scale_153.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_260.jpg,crazing_260.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_240.jpg,crazing_240.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_166.jpg,patches_166.jpg,patches,2
data/raw/NEU-CLS/patches/patches_209.jpg,patches_209.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_282.jpg,pitted_surface_282.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_89.jpg,scratches_89.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_182.jpg,rolled-in_scale_182.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_206.jpg,inclusion_206.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_285.jpg,crazing_285.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_9.jpg,crazing_9.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_234.jpg,crazing_234.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_68.jpg,crazing_68.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_198.jpg,scratches_198.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_236.jpg,scratches_236.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_6.jpg,rolled-in_scale_6.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_81.jpg,rolled-in_scale_81.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_194.jpg,rolled-in_scale_194.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_275.jpg,pitted_surface_275.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_288.jpg,inclusion_288.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_208.jpg,scratches_208.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_107.jpg,patches_107.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_229.jpg,rolled-in_scale_229.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_61.jpg,patches_61.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_194.jpg,pitted_surface_194.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_288.jpg,rolled-in_scale_288.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_22.jpg,scratches_22.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_92.jpg,inclusion_92.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_6.jpg,patches_6.jpg,patches,2
data/raw/NEU-CLS/patches/patches_64.jpg,patches_64.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_144.jpg,pitted_surface_144.jpg,pitted_surface,3
data/raw/NEU-CLS/pitted_surface/pitted_surface_177.jpg,pitted_surface_177.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_20.jpg,inclusion_20.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_8.jpg,pitted_surface_8.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_142.jpg,patches_142.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_152.jpg,rolled-in_scale_152.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_247.jpg,inclusion_247.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_296.jpg,crazing_296.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_255.jpg,crazing_255.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_43.jpg,patches_43.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_247.jpg,pitted_surface_247.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_247.jpg,patches_247.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_262.jpg,inclusion_262.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_232.jpg,pitted_surface_232.jpg,pitted_surface,3
data/raw/NEU-CLS/pitted_surface/pitted_surface_115.jpg,pitted_surface_115.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_154.jpg,inclusion_154.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_70.jpg,crazing_70.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_221.jpg,patches_221.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_207.jpg,pitted_surface_207.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_103.jpg,patches_103.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_193.jpg,rolled-in_scale_193.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_54.jpg,pitted_surface_54.jpg,pitted_surface,3
data/raw/NEU-CLS/pitted_surface/pitted_surface_53.jpg,pitted_surface_53.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_81.jpg,crazing_81.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_40.jpg,patches_40.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_211.jpg,pitted_surface_211.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_286.jpg,patches_286.jpg,patches,2
data/raw/NEU-CLS/patches/patches_276.jpg,patches_276.jpg,patches,2
data/raw/NEU-CLS/scratches/scratches_282.jpg,scratches_282.jpg,scratches,5
data/raw/NEU-CLS/crazing/crazing_104.jpg,crazing_104.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_115.jpg,scratches_115.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_272.jpg,patches_272.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_87.jpg,rolled-in_scale_87.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_164.jpg,rolled-in_scale_164.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_95.jpg,inclusion_95.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_26.jpg,inclusion_26.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_28.jpg,inclusion_28.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_291.jpg,pitted_surface_291.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_97.jpg,patches_97.jpg,patches,2
data/raw/NEU-CLS/patches/patches_23.jpg,patches_23.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_244.jpg,inclusion_244.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_176.jpg,patches_176.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_17.jpg,rolled-in_scale_17.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_89.jpg,crazing_89.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_64.jpg,rolled-in_scale_64.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_233.jpg,rolled-in_scale_233.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_131.jpg,crazing_131.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_260.jpg,rolled-in_scale_260.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_81.jpg,inclusion_81.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_128.jpg,pitted_surface_128.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_76.jpg,crazing_76.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_116.jpg,crazing_116.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_16.jpg,patches_16.jpg,patches,2
data/raw/NEU-CLS/patches/patches_104.jpg,patches_104.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_8.jpg,crazing_8.jpg,crazing,0
data/raw/NEU-CLS/pitted_surface/pitted_surface_87.jpg,pitted_surface_87.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_224.jpg,inclusion_224.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_293.jpg,rolled-in_scale_293.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_4.jpg,scratches_4.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_214.jpg,pitted_surface_214.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_28.jpg,scratches_28.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_274.jpg,pitted_surface_274.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_10.jpg,patches_10.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_174.jpg,rolled-in_scale_174.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_26.jpg,rolled-in_scale_26.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_235.jpg,scratches_235.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_150.jpg,rolled-in_scale_150.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_219.jpg,rolled-in_scale_219.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_168.jpg,pitted_surface_168.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_37.jpg,inclusion_37.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_277.jpg,patches_277.jpg,patches,2
data/raw/NEU-CLS/scratches/scratches_162.jpg,scratches_162.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_234.jpg,scratches_234.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_124.jpg,patches_124.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_249.jpg,rolled-in_scale_249.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_190.jpg,crazing_190.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_199.jpg,scratches_199.jpg,scratches,5
data/raw/NEU-CLS/crazing/crazing_211.jpg,crazing_211.jpg,crazing,0
data/raw/NEU-CLS/pitted_surface/pitted_surface_261.jpg,pitted_surface_261.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_51.jpg,crazing_51.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_102.jpg,rolled-in_scale_102.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_159.jpg,crazing_159.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_281.jpg,scratches_281.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_299.jpg,inclusion_299.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_130.jpg,patches_130.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_195.jpg,rolled-in_scale_195.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_105.jpg,pitted_surface_105.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_193.jpg,crazing_193.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_137.jpg,rolled-in_scale_137.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_177.jpg,patches_177.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_123.jpg,rolled-in_scale_123.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_289.jpg,inclusion_289.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_55.jpg,scratches_55.jpg,scratches,5
data/raw/NEU-CLS/crazing/crazing_186.jpg,crazing_186.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_132.jpg,crazing_132.jpg,crazing,0
data/raw/NEU-CLS/crazing/crazing_130.jpg,crazing_130.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_209.jpg,inclusion_209.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_274.jpg,inclusion_274.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_213.jpg,patches_213.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_63.jpg,inclusion_63.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_288.jpg,crazing_288.jpg,crazing,0
data/raw/NEU-CLS/pitted_surface/pitted_surface_84.jpg,pitted_surface_84.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_210.jpg,rolled-in_scale_210.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_65.jpg,pitted_surface_65.jpg,pitted_surface,3
data/raw/NEU-CLS/pitted_surface/pitted_surface_162.jpg,pitted_surface_162.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_55.jpg,inclusion_55.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_261.jpg,rolled-in_scale_261.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_212.jpg,scratches_212.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_46.jpg,scratches_46.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_222.jpg,scratches_222.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_67.jpg,rolled-in_scale_67.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_204.jpg,crazing_204.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_284.jpg,patches_284.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_285.jpg,pitted_surface_285.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_61.jpg,inclusion_61.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_158.jpg,crazing_158.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_223.jpg,patches_223.jpg,patches,2
data/raw/NEU-CLS/patches/patches_54.jpg,patches_54.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_187.jpg,pitted_surface_187.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_168.jpg,crazing_168.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_16.jpg,rolled-in_scale_16.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_70.jpg,inclusion_70.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_88.jpg,scratches_88.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_48.jpg,scratches_48.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_267.jpg,inclusion_267.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_34.jpg,crazing_34.jpg,crazing,0
data/raw/NEU-CLS/inclusion/inclusion_138.jpg,inclusion_138.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_279.jpg,rolled-in_scale_279.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_232.jpg,scratches_232.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_70.jpg,rolled-in_scale_70.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_257.jpg,rolled-in_scale_257.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_29.jpg,inclusion_29.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_293.jpg,pitted_surface_293.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_52.jpg,patches_52.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_109.jpg,crazing_109.jpg,crazing,0
data/raw/NEU-CLS/pitted_surface/pitted_surface_250.jpg,pitted_surface_250.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_284.jpg,rolled-in_scale_284.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_37.jpg,pitted_surface_37.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_226.jpg,crazing_226.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_167.jpg,patches_167.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_31.jpg,pitted_surface_31.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_130.jpg,scratches_130.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_12.jpg,inclusion_12.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_135.jpg,scratches_135.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_246.jpg,scratches_246.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_98.jpg,pitted_surface_98.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_142.jpg,scratches_142.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_205.jpg,pitted_surface_205.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_92.jpg,patches_92.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_112.jpg,pitted_surface_112.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_157.jpg,rolled-in_scale_157.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_196.jpg,pitted_surface_196.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_269.jpg,patches_269.jpg,patches,2
data/raw/NEU-CLS/patches/patches_81.jpg,patches_81.jpg,patches,2
data/raw/NEU-CLS/scratches/scratches_129.jpg,scratches_129.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_279.jpg,pitted_surface_279.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_291.jpg,crazing_291.jpg,crazing,0
data/raw/NEU-CLS/pitted_surface/pitted_surface_249.jpg,pitted_surface_249.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_256.jpg,patches_256.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_140.jpg,inclusion_140.jpg,inclusion,1
data/raw/NEU-CLS/scratches/scratches_92.jpg,scratches_92.jpg,scratches,5
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_183.jpg,rolled-in_scale_183.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_172.jpg,inclusion_172.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_167.jpg,rolled-in_scale_167.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_45.jpg,inclusion_45.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_61.jpg,rolled-in_scale_61.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_178.jpg,inclusion_178.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_18.jpg,rolled-in_scale_18.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_12.jpg,scratches_12.jpg,scratches,5
data/raw/NEU-CLS/crazing/crazing_264.jpg,crazing_264.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_62.jpg,patches_62.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_265.jpg,inclusion_265.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_62.jpg,inclusion_62.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_136.jpg,inclusion_136.jpg,inclusion,1
data/raw/NEU-CLS/patches/patches_245.jpg,patches_245.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_94.jpg,pitted_surface_94.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_286.jpg,scratches_286.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_121.jpg,scratches_121.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_51.jpg,inclusion_51.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_153.jpg,pitted_surface_153.jpg,pitted_surface,3
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_54.jpg,rolled-in_scale_54.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_97.jpg,crazing_97.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_162.jpg,rolled-in_scale_162.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_255.jpg,rolled-in_scale_255.jpg,rolled-in_scale,4
data/raw/NEU-CLS/patches/patches_11.jpg,patches_11.jpg,patches,2
data/raw/NEU-CLS/patches/patches_128.jpg,patches_128.jpg,patches,2
data/raw/NEU-CLS/scratches/scratches_288.jpg,scratches_288.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_269.jpg,scratches_269.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_157.jpg,scratches_157.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_10.jpg,scratches_10.jpg,scratches,5
data/raw/NEU-CLS/patches/patches_216.jpg,patches_216.jpg,patches,2
data/raw/NEU-CLS/patches/patches_156.jpg,patches_156.jpg,patches,2
data/raw/NEU-CLS/patches/patches_278.jpg,patches_278.jpg,patches,2
data/raw/NEU-CLS/patches/patches_251.jpg,patches_251.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_296.jpg,rolled-in_scale_296.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_202.jpg,rolled-in_scale_202.jpg,rolled-in_scale,4
data/raw/NEU-CLS/inclusion/inclusion_135.jpg,inclusion_135.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_203.jpg,crazing_203.jpg,crazing,0
data/raw/NEU-CLS/pitted_surface/pitted_surface_111.jpg,pitted_surface_111.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_65.jpg,patches_65.jpg,patches,2
data/raw/NEU-CLS/inclusion/inclusion_189.jpg,inclusion_189.jpg,inclusion,1
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_63.jpg,rolled-in_scale_63.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_155.jpg,crazing_155.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_258.jpg,patches_258.jpg,patches,2
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_226.jpg,rolled-in_scale_226.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_129.jpg,rolled-in_scale_129.jpg,rolled-in_scale,4
data/raw/NEU-CLS/pitted_surface/pitted_surface_278.jpg,pitted_surface_278.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_160.jpg,scratches_160.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_79.jpg,scratches_79.jpg,scratches,5
data/raw/NEU-CLS/inclusion/inclusion_241.jpg,inclusion_241.jpg,inclusion,1
data/raw/NEU-CLS/inclusion/inclusion_123.jpg,inclusion_123.jpg,inclusion,1
data/raw/NEU-CLS/crazing/crazing_182.jpg,crazing_182.jpg,crazing,0
data/raw/NEU-CLS/scratches/scratches_294.jpg,scratches_294.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_186.jpg,pitted_surface_186.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_119.jpg,crazing_119.jpg,crazing,0
data/raw/NEU-CLS/patches/patches_226.jpg,patches_226.jpg,patches,2
data/raw/NEU-CLS/pitted_surface/pitted_surface_148.jpg,pitted_surface_148.jpg,pitted_surface,3
data/raw/NEU-CLS/inclusion/inclusion_264.jpg,inclusion_264.jpg,inclusion,1
data/raw/NEU-CLS/pitted_surface/pitted_surface_5.jpg,pitted_surface_5.jpg,pitted_surface,3
data/raw/NEU-CLS/crazing/crazing_125.jpg,crazing_125.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_294.jpg,rolled-in_scale_294.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_160.jpg,rolled-in_scale_160.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_65.jpg,scratches_65.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_216.jpg,scratches_216.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_93.jpg,pitted_surface_93.jpg,pitted_surface,3
data/raw/NEU-CLS/scratches/scratches_82.jpg,scratches_82.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_144.jpg,scratches_144.jpg,scratches,5
data/raw/NEU-CLS/scratches/scratches_107.jpg,scratches_107.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_264.jpg,pitted_surface_264.jpg,pitted_surface,3
data/raw/NEU-CLS/patches/patches_75.jpg,patches_75.jpg,patches,2
data/raw/NEU-CLS/crazing/crazing_267.jpg,crazing_267.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_155.jpg,rolled-in_scale_155.jpg,rolled-in_scale,4
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_51.jpg,rolled-in_scale_51.jpg,rolled-in_scale,4
data/raw/NEU-CLS/crazing/crazing_36.jpg,crazing_36.jpg,crazing,0
data/raw/NEU-CLS/rolled-in_scale/rolled-in_scale_277.jpg,rolled-in_scale_277.jpg,rolled-in_scale,4
data/raw/NEU-CLS/scratches/scratches_80.jpg,scratches_80.jpg,scratches,5
data/raw/NEU-CLS/pitted_surface/pitted_surface_284.jpg,pitted_surface_284.jpg,pitted_surface,3
